pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
67051,1,192.168.100.148,22272,192.168.100.6,80,65574,0.006318,100,0,3,0.003159,100,0,0.12792,0.015795,1,0,1
2955255,0,192.168.100.149,24749,192.168.100.3,80,64477,0.951412,61,2.041567,4,3.387055,100,0,0.493025,4.064637,1,1,0
2324920,1,192.168.100.147,3634,192.168.100.3,80,149380,1.41591,100,0,3,1.999864,100,0,0.323076,3.087026,1,1,1
3190270,0,192.168.100.149,38471,192.168.100.3,80,37342,0.995208,100,2.027673,4,3.434796,100,0,0.485561,4.164066,1,1,0
1432647,0,192.168.100.149,28521,192.168.100.5,80,28904,0.166464,71,3.240996,4,3.40472,71,0,0.281409,3.675427,1,0,0
2224663,1,192.168.100.149,43205,192.168.100.3,80,49122,1.696136,47,0,1,2.397949,100,0,0.37721,3.648863,1,1,1
925039,0,192.168.100.148,17526,192.168.100.6,80,45605,0.006109,100,3.569778,4,3.577174,100,0,0.279637,3.586962,1,0,0
903370,0,192.168.100.147,37068,192.168.100.7,80,23936,0.454304,70,1.367373,4,2.382773,70,0,0.404705,2.60492,1,0,0
1252849,0,192.168.100.148,41374,192.168.100.6,80,111260,2.04358,59,0,4,1.667306,59,0,0.189933,4.294296,1,0,0
1667652,1,192.168.100.148,7408,192.168.100.3,80,16411,0.034807,87,0.021596,1,0.056403,100,0.101811,0.305433,0.091211,1,1,1
3091100,0,192.168.100.150,49913,192.168.100.3,80,200322,1.89742,68,0,4,2.683357,100,0,0.494555,4.025758,1,1,0
2963071,0,192.168.100.148,60350,192.168.100.3,80,72293,0.629452,41,2.768117,4,3.658294,100,0,0.728946,4.10513,1,1,0
248884,1,192.168.100.150,58956,192.168.100.3,80,247407,0,100,0.169426,1,0.169426,100,0,5.902282,0.169426,1,0,1
1583336,0,192.168.100.148,23876,192.168.100.6,80,179593,0.029196,100,3.985549,4,4.026725,100,0,0.247999,4.049568,1,0,0
3469592,0,192.168.100.150,587,192.168.100.3,80,54511,0.98004,100,1.992789,4,3.37876,100,0,0.493523,4.077419,1,1,0
781761,0,192.168.100.149,32158,192.168.100.5,80,164484,2.110601,100,0,4,2.109255,100,0,0.208316,4.325107,1,0,0
810953,0,192.168.100.147,62725,192.168.100.7,80,193676,1.045785,100,0,4,2.090309,100,0,0.323716,2.674712,1,0,0
1989137,1,192.168.100.147,31540,192.168.100.3,80,75743,0.227029,100,3.171508,1,3.492156,100,0.146259,0.407746,3.666685,1,1,1
3192938,0,192.168.100.150,42766,192.168.100.3,80,40010,0.970122,96,2.032948,4,3.404787,100,0,0.490409,4.106476,1,1,0
2724606,0,192.168.100.149,10117,192.168.100.3,80,95989,2.12082,63,0,4,2.966176,100,0,0.385651,4.834186,1,1,0
1362601,0,192.168.100.149,17292,192.168.100.5,80,221012,1.755613,82,0,4,2.126214,82,0,0.237316,4.020722,1,0,0
1389681,0,192.168.100.149,36856,192.168.100.5,80,248093,1.680145,100,0,4,2.049477,100,0,0.254942,3.690291,1,0,0
830772,0,192.168.100.149,43254,192.168.100.5,80,213495,2.106269,58,0,4,2.10532,58,0,0.21737,4.300051,1,0,0
732943,0,192.168.100.150,28476,192.168.100.3,80,115666,0.136745,100,4.453482,4,4.631521,100,0,0.389356,4.800869,1,0,0
795475,0,192.168.100.147,59343,192.168.100.7,80,178198,1.048839,100,0,4,2.095306,100,0,0.320155,2.710882,1,0,0
363297,1,192.168.100.147,15474,192.168.100.7,80,99667,1.774333,33,0,3,1.024412,33,0,0.179315,4.097647,1,0,1
3441607,0,192.168.100.148,36402,192.168.100.3,80,26526,0.645072,100,2.757133,4,3.668846,100,0,0.72899,4.152278,1,1,0
2847548,0,192.168.100.149,46902,192.168.100.3,80,218931,0.455309,100,4.039878,4,4.49519,100,0,0.453478,4.950501,1,1,0
2362765,1,192.168.100.149,45333,192.168.100.3,80,187225,0.107241,68,3.409974,3,3.517215,100,0,0.282446,3.624456,1,1,1
715272,0,192.168.100.148,26803,192.168.100.6,80,97995,1.550107,36,0,4,2.684794,36,0,0.236145,3.589737,1,0,0
1042275,0,192.168.100.148,46403,192.168.100.6,80,162841,0.031892,100,3.508338,4,3.558424,100,0,0.280358,3.595691,1,0,0
1610331,0,192.168.100.148,30904,192.168.100.6,80,206589,0.025506,87,3.987218,4,4.023283,87,0,0.24795,4.041897,1,0,0
2913918,0,192.168.100.147,46200,192.168.100.3,80,23140,1.375074,100,1.957369,4,3.901958,100,0,1.024593,4.887245,1,1,0
1620754,0,192.168.100.149,14151,192.168.100.5,80,217012,1.709433,100,0,4,2.812059,100,0,0.278863,4.622732,1,0,0
2570348,1,192.168.100.147,31952,192.168.100.3,80,132661,0,93,0,3,0,100,0,0.071499,0,1,1,1
1583395,0,192.168.100.148,23935,192.168.100.6,80,179652,0.023556,100,3.993161,4,4.026366,100,0,0.247998,4.045074,1,0,0
1542919,0,192.168.100.147,57354,192.168.100.7,80,139176,1.57365,47,0,4,2.725529,47,0,0.24675,3.652181,1,0,0
1715600,1,192.168.100.148,20866,192.168.100.3,80,64359,0,13,0,3,0,100,0,0.098768,0,1,1,1
271196,1,192.168.100.148,44693,192.168.100.6,80,7566,0.014148,60,0,1,0.00982,60,0.037878,0.132284,0.034136,1,0,1
893179,0,192.168.100.149,64959,192.168.100.5,80,13745,1.788647,46,0,4,3.097703,46,0,0.243482,4.168991,1,0,0
958702,0,192.168.100.150,47205,192.168.100.3,80,79268,1.794814,100,0,4,3.589595,100,0,0.446804,4.494593,1,0,0
2017585,1,192.168.100.148,6428,192.168.100.3,80,104191,1.907041,86,0,3,2.649133,100,0,0.271561,4.411627,1,1,1
1998741,1,192.168.100.148,64062,192.168.100.3,80,85347,1.621686,100,0,1,1.257003,100,0,0.267753,3.546756,1,1,1
1726226,1,192.168.100.148,23499,192.168.100.3,80,74985,0.132788,100,0,1,0.132788,100,0,0.190893,0.265577,1,1,1
3270689,0,192.168.100.148,59706,192.168.100.3,80,117761,0.645342,100,2.773393,4,3.685558,100,0,0.724366,4.167466,1,1,0
1977997,1,192.168.100.147,27755,192.168.100.3,80,64603,0.247856,48,3.01052,3,3.345937,100,0,0.294352,3.601806,1,1,1
1823032,1,192.168.100.149,42224,192.168.100.3,80,171791,0,100,0.264926,1,0.264926,100,0,3.774639,0.264926,1,1,1
3298073,0,192.168.100.147,43354,192.168.100.3,80,145145,0.814776,100,2.98654,4,3.987144,100,0,1.002318,4.982302,1,1,0
665814,0,192.168.100.147,30950,192.168.100.7,80,48537,1.325876,34,0,4,1.325167,34,0,0.301288,2.733765,1,0,0
1444910,0,192.168.100.150,63781,192.168.100.3,80,41167,1.909164,100,0,4,3.818279,100,0,0.626786,4.791308,1,0,0
588012,1,192.168.100.148,63682,192.168.100.6,80,62231,0.026291,100,0,1,0.026131,100,0.017721,0.053154,0.056362,1,0,1
846444,0,192.168.100.150,1879,192.168.100.3,80,229167,0.716265,100,2.932403,4,4.162931,100,0,0.428312,4.715336,1,0,0
2183113,1,192.168.100.150,26487,192.168.100.3,80,7565,1.743584,54,0,1,2.46356,100,0,0.362045,3.786346,1,1,1
1743071,1,192.168.100.149,20195,192.168.100.3,80,91830,0,86,0,3,0,100,0,0.094174,0,1,1,1
2306103,1,192.168.100.148,15940,192.168.100.3,80,130563,1.547499,100,0,3,2.182649,100,0,0.307464,3.412407,1,1,1
2634158,0,192.168.100.147,7481,192.168.100.3,80,5541,1.735931,100,0,4,3.00668,100,0,0.838044,4.023216,1,1,0
872642,0,192.168.100.149,61311,192.168.100.5,80,255366,0.167513,100,4.108444,4,4.266491,100,0,0.235693,4.498344,1,0,0
2203505,1,192.168.100.149,3986,192.168.100.3,80,27963,1.695918,100,0,3,2.398342,100,0,0.28258,3.610681,1,1,1
1485427,0,192.168.100.150,22059,192.168.100.3,80,81684,1.92584,100,0,4,3.850387,100,0,0.571934,4.908338,1,0,0
143190,1,192.168.100.147,53859,192.168.100.7,80,141713,0,44,0,3,0,44,0,0.119737,0,1,0,1
2164866,1,192.168.100.150,4828,192.168.100.3,80,251473,2.014689,100,0,3,2.014689,100,0,0.140383,4.029379,1,1,1
1948032,1,192.168.100.147,17486,192.168.100.3,80,34635,1.471126,50,0,1,2.498397,100,0,0.354732,3.642239,1,1,1
2586355,1,192.168.100.147,38278,192.168.100.3,80,148668,0.108321,84,0,3,0.062539,100,0,0.09215,0.250156,1,1,1
2834343,0,192.168.100.148,28,192.168.100.3,80,205726,2.129113,100,0,4,2.98363,100,0,0.682383,4.826374,1,1,0
942768,0,192.168.100.149,7941,192.168.100.5,80,63334,0.026086,100,4.087203,4,4.122195,100,0,0.242885,4.149905,1,0,0
25130,1,192.168.100.148,8316,192.168.100.6,80,23653,0.023531,50,0,1,0.018514,50,0.04899,0.127679,0.056231,1,0,1
60445,1,192.168.100.149,8134,192.168.100.5,80,58968,0.02244,74,0,3,0.012956,74,0,0.104172,0.051824,1,0,1
2654467,0,192.168.100.148,6691,192.168.100.3,80,25850,0.314912,100,3.481752,4,3.926945,100,0,0.532142,4.15983,1,1,0
3260159,0,192.168.100.149,50282,192.168.100.3,80,107231,1.95011,97,0,4,2.757764,100,0,0.484601,4.157664,1,1,0
2187278,1,192.168.100.147,3861,192.168.100.3,80,11730,1.366049,58,0,1,2.364874,100,0.109006,0.484613,3.207198,1,1,1
1378394,0,192.168.100.149,25725,192.168.100.5,80,236806,1.726334,100,0,4,2.096286,100,0,0.245314,3.904535,1,0,0
305937,1,192.168.100.147,60927,192.168.100.7,80,42307,0,65,0,3,0,65,0,0.117628,0,1,0,1
43183,1,192.168.100.147,28043,192.168.100.7,80,41706,0,99,0,3,0,99,0,0.09338,0,1,0,1
45117,1,192.168.100.148,16580,192.168.100.6,80,43640,0.060666,66,0,1,0.03527,66,0.050083,0.127476,0.155526,1,0,1
3281646,0,192.168.100.147,35567,192.168.100.3,80,128718,0.820492,100,2.985025,4,3.989669,100,0,1.002501,4.994812,1,1,0
3260012,0,192.168.100.147,23714,192.168.100.3,80,107084,0.822693,100,2.980193,4,3.983739,100,0,1.00307,4.995321,1,1,0
1582554,0,192.168.100.147,374,192.168.100.7,80,178811,0.04976,100,3.624776,4,3.663152,100,0,0.287131,3.748493,1,0,0
2165013,1,192.168.100.150,4949,192.168.100.3,80,251620,2.013738,100,0,3,2.013738,100,0,0.140448,4.027476,1,1,1
883417,0,192.168.100.147,31323,192.168.100.7,80,3983,0.458911,100,1.354722,4,2.380511,100,0,0.404801,2.599026,1,0,0
1952021,1,192.168.100.149,36680,192.168.100.3,80,38624,1.923819,100,0,3,2.720591,100,0,0.249978,4.101068,1,1,1
3477328,0,192.168.100.147,4726,192.168.100.3,80,62247,1.927413,100,0.899481,4,3.625238,100,0,0.938348,4.99603,1,1,0
3185518,0,192.168.100.150,41284,192.168.100.3,80,32590,0.973293,27,2.026737,4,3.403023,100,0,0.490372,4.109278,1,1,0
2690353,0,192.168.100.148,24874,192.168.100.3,80,61736,0.30023,100,3.499368,4,3.923837,100,0,0.60379,4.144828,1,1,0
1290569,0,192.168.100.147,54814,192.168.100.7,80,148980,1.84588,100,0,4,1.845317,100,0,0.190238,3.755107,1,0,0
2726724,0,192.168.100.149,10563,192.168.100.3,80,98107,0.374692,81,4.064288,4,4.438981,100,0,0.366098,4.813673,1,1,0
291556,1,192.168.100.147,56244,192.168.100.7,80,27926,0,100,0,3,0,100,0,0.120055,0,1,0,1
3051953,0,192.168.100.148,21460,192.168.100.3,80,161175,0.637888,83,2.752194,4,3.654302,100,0,0.729596,4.106797,1,1,0
3169125,0,192.168.100.147,50459,192.168.100.3,80,16197,0.949026,100,2.968671,4,4.310776,100,0,1.003242,4.98832,1,1,0
3312105,0,192.168.100.148,5645,192.168.100.3,80,159177,0.645806,100,2.771044,4,3.683482,100,0,0.724953,4.174204,1,1,0
2459918,1,192.168.100.150,14468,192.168.100.3,80,22230,0.109214,82,0,1,0.077174,100,0.133771,0.153217,0.238455,1,1,1
2847722,0,192.168.100.150,47237,192.168.100.3,80,219105,0.437906,100,4.036066,4,4.473975,100,0,0.45578,4.911884,1,1,0
3055774,0,192.168.100.149,41218,192.168.100.3,80,164996,1.911523,100,0,4,2.703297,100,0,0.493403,4.059544,1,1,0
55338,1,192.168.100.148,19256,192.168.100.6,80,53861,0.059438,92,0,1,0.035423,92,0.050477,0.127635,0.152797,1,0,1
2990960,0,192.168.100.147,1116,192.168.100.3,80,100182,1.3699,44,1.970964,4,3.908272,100,0,1.02545,4.884957,1,1,0
1071468,0,192.168.100.150,23339,192.168.100.3,80,192034,0.034482,100,4.421833,4,4.479165,100,0,0.405884,4.51151,1,0,0
3522536,0,192.168.100.147,30434,192.168.100.3,80,107455,1.870225,100,0.991967,4,3.636745,100,0,1.005095,4.980882,1,1,0
3032724,0,192.168.100.147,22454,192.168.100.3,80,141946,1.367503,100,1.976202,4,3.910123,100,0,1.024899,4.884651,1,1,0
3430070,0,192.168.100.150,58731,192.168.100.3,80,14989,0.972146,98,2.008144,4,3.382958,100,0,0.493349,4.074205,1,1,0
2754984,0,192.168.100.150,18065,192.168.100.3,80,126367,2.045879,66,0,4,2.877801,100,0,0.394625,4.575785,1,1,0
515626,1,192.168.100.150,20093,192.168.100.3,80,251999,0,100,0.178971,1,0.178971,100,0,5.587498,0.178971,1,0,1
3440302,0,192.168.100.150,60485,192.168.100.3,80,25221,0.978513,100,1.996989,4,3.3808,100,0,0.493489,4.078085,1,1,0
490479,1,192.168.100.150,60499,192.168.100.3,80,226852,0,100,0.169373,1,0.169373,100,0,5.904129,0.169373,1,0,1
1022213,0,192.168.100.148,42661,192.168.100.6,80,142779,0.02163,18,3.535698,4,3.563871,18,0,0.28008,3.594315,1,0,0
3567461,0,192.168.100.149,10085,192.168.100.3,80,152380,0.80971,100,2.3779,4,3.522367,100,0,0.477052,4.127703,1,1,0
2049028,1,192.168.100.150,44161,192.168.100.3,80,135634,0.094399,79,3.981572,3,4.075965,100,0,0.207024,4.170359,1,1,1
3324361,0,192.168.100.148,14447,192.168.100.3,80,171433,0.646405,61,2.767978,4,3.681268,100,0,0.725444,4.17237,1,1,0
2203414,1,192.168.100.149,3865,192.168.100.3,80,27872,1.632966,100,0.132017,1,2.441334,100,0,0.349928,3.608649,1,1,1
715804,0,192.168.100.150,22824,192.168.100.3,80,98527,1.876188,40,0,4,3.735939,40,0,0.390887,4.971143,1,0,0
2520385,1,192.168.100.147,13377,192.168.100.3,80,82697,0.154534,100,0,1,0.154189,100,0.057893,0.13266,0.322963,1,1,1
1835206,1,192.168.100.150,41914,192.168.100.3,80,183965,0,78,0,3,0,100,0,0,0,1,1,1
673780,0,192.168.100.147,32580,192.168.100.7,80,56503,1.328058,94,0,4,1.327296,94,0,0.301951,2.741466,1,0,0
3148056,0,192.168.100.149,3515,192.168.100.3,80,257278,1.909962,100,0,4,2.701094,100,0,0.493127,4.052436,1,1,0
2977467,0,192.168.100.149,30859,192.168.100.3,80,86689,1.913194,100,0,4,2.705661,100,0,0.493451,4.063283,1,1,0
171412,1,192.168.100.147,61131,192.168.100.7,80,169935,0,100,0,3,0,100,0,0.123913,0,1,0,1
266051,1,192.168.100.148,43188,192.168.100.6,80,2421,0.070665,76,0,1,0.035592,76,0.054094,0.133127,0.192681,1,0,1
2662568,0,192.168.100.147,27802,192.168.100.3,80,33951,0.452716,78,3.984208,4,4.342997,100,0,0.839902,4.981611,1,1,0
2505987,1,192.168.100.150,25018,192.168.100.3,80,68299,0.117038,76,0,1,0.058519,100,0,0.12909,0.292595,1,1,1
369572,1,192.168.100.150,37822,192.168.100.3,80,105942,0.013167,57,0.139644,1,0.15281,57,0.034641,0.103924,0.165977,1,0,1
3138190,0,192.168.100.150,2982,192.168.100.3,80,247412,1.899298,100,0,4,2.686013,100,0,0.494674,4.029574,1,1,0
3173366,0,192.168.100.149,34785,192.168.100.3,80,20438,0.997139,100,2.021766,4,3.431529,100,0,0.485699,4.165739,1,1,0
1450989,0,192.168.100.147,36985,192.168.100.7,80,47246,0.502548,100,2.511935,4,3.378936,100,0,0.287004,3.736308,1,0,0
3349530,0,192.168.100.148,29659,192.168.100.3,80,196602,1.28176,100,1.414086,4,3.226402,100,0,0.724229,4.164065,1,1,0
819584,0,192.168.100.150,57590,192.168.100.3,80,202307,0.392635,100,3.706418,4,4.365747,100,0,0.413494,4.730364,1,0,0
2444041,1,192.168.100.150,9827,192.168.100.3,80,6352,0.138851,67,0,1,0.113192,100,0.040284,0.131966,0.295331,1,1,1
30811,1,192.168.100.148,11104,192.168.100.6,80,29334,0,100,0,3,0,100,0,0.127527,0,1,0,1
2561243,1,192.168.100.147,29056,192.168.100.3,80,123556,0.143355,94,0,1,0.082766,100,0,0.096827,0.331064,1,1,1
1759930,1,192.168.100.149,25361,192.168.100.3,80,108689,0.09494,100,0,1,0.09494,100,0,0.191419,0.18988,1,1,1
2656429,0,192.168.100.147,24455,192.168.100.3,80,27812,0.454284,100,3.988262,4,4.340844,100,0,0.839427,4.982242,1,1,0
718833,0,192.168.100.148,27676,192.168.100.6,80,101556,1.550342,100,0,4,2.685245,100,0,0.23655,3.589961,1,0,0
3265730,0,192.168.100.149,51124,192.168.100.3,80,112802,1.953547,92,0,4,2.762629,100,0,0.484527,4.164674,1,1,0
1153140,0,192.168.100.149,52022,192.168.100.5,80,11551,1.665772,84,0,4,1.35997,84,0,0.189147,3.435883,1,0,0
985358,0,192.168.100.150,54022,192.168.100.3,80,105924,1.795429,62,0,4,3.590827,62,0,0.446551,4.499406,1,0,0
446593,1,192.168.100.150,42425,192.168.100.3,80,182964,0.016925,66,0.122589,1,0.139514,66,0.035261,0.105784,0.156439,1,0,1
1400473,0,192.168.100.149,47648,192.168.100.5,80,258885,1.454385,100,0,4,2.513889,100,0,0.259531,3.503932,1,0,0
1140502,0,192.168.100.149,62360,192.168.100.5,80,261069,0.011693,100,4.081152,4,4.097567,100,0,0.243462,4.106739,1,0,0
3025515,0,192.168.100.147,19236,192.168.100.3,80,134737,1.366537,100,1.978025,4,3.910579,100,0,1.024823,4.884664,1,1,0
760571,0,192.168.100.148,36921,192.168.100.6,80,143294,1.555605,100,0,4,2.694335,100,0,0.241955,3.607063,1,0,0
17341,1,192.168.100.147,16617,192.168.100.7,80,15864,0,97,0,3,0,97,0,0.096463,0,1,0,1
1712254,1,192.168.100.148,20173,192.168.100.3,80,61013,0.130579,100,0,1,0.130579,100,0,0.191968,0.261158,1,1,1
2601435,1,192.168.100.147,44333,192.168.100.3,80,163748,0.117549,100,0,1,0.08312,100,0,0.106289,0.249359,1,1,1
2155519,1,192.168.100.149,24283,192.168.100.3,80,242126,0.002846,100,3.911212,3,3.914058,100,0,0.251786,3.916905,1,1,1
1177238,0,192.168.100.149,55384,192.168.100.5,80,35649,1.646497,100,0,4,2.014118,100,0,0.220817,3.504135,1,0,0
251464,1,192.168.100.150,61128,192.168.100.3,80,249987,0,78,0.204458,1,0.204458,78,0,4.89098,0.204458,1,0,1
1695361,1,192.168.100.150,7665,192.168.100.3,80,44120,0,45,0,3,0,100,0,0.084411,0,1,1,1
2782975,0,192.168.100.150,25283,192.168.100.3,80,154358,1.976048,100,0,4,2.790632,100,0,0.402831,4.314102,1,1,0
224351,1,192.168.100.148,2366,192.168.100.6,80,222874,0.023237,100,0,1,0.019125,100,0.048349,0.144786,0.056915,1,0,1
2677815,0,192.168.100.147,35648,192.168.100.3,80,49198,0.455723,51,3.978577,4,4.351903,100,0,0.84186,4.993536,1,1,0
3193581,0,192.168.100.150,42838,192.168.100.3,80,40653,0.974945,28,2.026167,4,3.404768,100,0,0.490655,4.113336,1,1,0
164458,1,192.168.100.148,48161,192.168.100.6,80,162981,0,100,0,3,0,100,0,0.124774,0,1,0,1
2007054,1,192.168.100.150,35494,192.168.100.3,80,93660,0.110008,61,4.026225,3,4.136224,100,0,0.205932,4.246223,1,1,1
667714,0,192.168.100.150,6692,192.168.100.3,80,50437,1.782973,54,0,4,3.315609,54,0,0.38392,4.708154,1,0,0
1551104,0,192.168.100.147,59587,192.168.100.7,80,147361,1.569879,100,0,4,2.7191,100,0,0.246732,3.63031,1,0,0
3010408,0,192.168.100.149,36624,192.168.100.3,80,119630,1.911859,43,0,4,2.703771,100,0,0.493549,4.060668,1,1,0
1760677,1,192.168.100.148,31650,192.168.100.3,80,109436,0.09961,100,0,1,0.09961,100,0,0.198141,0.199219,1,1,1
3466098,0,192.168.100.148,45302,192.168.100.3,80,51017,0.675931,100,2.69227,4,3.647614,100,0,0.659013,4.153792,1,1,0
2458920,1,192.168.100.147,54370,192.168.100.3,80,21232,1.129662,100,0,3,0.798791,100,0,0.093017,2.396374,1,1,1
2027419,1,192.168.100.147,40414,192.168.100.3,80,114025,0.228229,96,3.060365,3,3.37677,100,0,0.296006,3.590183,1,1,1
153359,1,192.168.100.149,33368,192.168.100.5,80,151882,0.048028,54,0,1,0.027729,54,0,0.111213,0.110917,1,0,1
3337306,0,192.168.100.148,23133,192.168.100.3,80,184378,0.643673,100,2.770302,4,3.679671,100,0,0.725608,4.169803,1,1,0
1967779,1,192.168.100.147,25087,192.168.100.3,80,54385,1.52558,32,0,1,2.637378,100,0,0.353914,3.646509,1,1,1
2065822,1,192.168.100.148,25917,192.168.100.3,80,152428,1.897461,100,0,3,2.629386,100,0,0.271447,4.408066,1,1,1
560884,1,192.168.100.148,57749,192.168.100.6,80,35102,0.020616,42,0,1,0.011902,42,0,0.053207,0.04761,1,0,1
281820,1,192.168.100.147,52998,192.168.100.7,80,18190,0,100,0,3,0,100,0,0.12194,0,1,0,1
3305504,0,192.168.100.150,61183,192.168.100.3,80,152576,1.927545,82,0,4,2.72584,100,0,0.490747,4.110962,1,1,0
2319623,1,192.168.100.148,20102,192.168.100.3,80,144083,0.103315,100,3.141689,1,3.237054,100,0,0.388224,3.380602,1,1,1
2506098,1,192.168.100.147,3273,192.168.100.3,80,68410,1.369602,76,0.308526,1,1.678128,100,0,0.085058,3.047731,1,1,1
2455039,1,192.168.100.147,53458,192.168.100.3,80,17351,1.117307,100,0,3,0.790055,100,0,0.093453,2.370165,1,1,1
242923,1,192.168.100.150,53014,192.168.100.3,80,241446,0,100,0.193347,1,0.193347,100,0,5.172048,0.193347,1,0,1
1560237,0,192.168.100.148,10352,192.168.100.6,80,156494,1.742871,73,0,4,3.018526,73,0,0.234508,4.044346,1,0,0
2667826,0,192.168.100.147,30372,192.168.100.3,80,39209,0.45391,100,3.984184,4,4.34639,100,0,0.840308,4.986469,1,1,0
874801,0,192.168.100.149,63411,192.168.100.5,80,257526,2.010918,100,0,4,2.842549,100,0,0.235981,4.338815,1,0,0
2055986,1,192.168.100.149,57731,192.168.100.3,80,142592,1.879641,23,0,3,2.65461,100,0,0.253514,4.101757,1,1,1
775552,0,192.168.100.150,42832,192.168.100.3,80,158275,0.151721,100,4.314776,4,4.517764,100,0,0.399771,4.732559,1,0,0
3410880,0,192.168.100.150,33620,192.168.100.3,80,257952,1.928582,100,0,4,2.727416,100,0,0.490701,4.097414,1,1,0
135354,1,192.168.100.149,28495,192.168.100.5,80,133877,0,100,0,3,0,100,0,0.109,0,1,0,1
3037650,0,192.168.100.147,24861,192.168.100.3,80,146872,1.832756,100,0.989857,4,3.581757,100,0,0.951639,4.883477,1,1,0
270540,1,192.168.100.148,44532,192.168.100.6,80,6910,0.032851,63,0,1,0.022214,63,0.107612,0.132382,0.092534,1,0,1
2609769,1,192.168.100.148,38121,192.168.100.3,80,172082,0.136492,100,0,1,0.227448,100,0.084061,0.175939,0.363427,1,1,1
1011714,0,192.168.100.149,28638,192.168.100.5,80,132280,1.783351,100,0,4,3.088454,100,0,0.230706,4.156888,1,0,0
240542,1,192.168.100.150,50666,192.168.100.3,80,239065,0,100,0.190168,1,0.190168,100,0,5.258509,0.190168,1,0,1
3160843,0,192.168.100.147,48048,192.168.100.3,80,7915,0.944704,56,2.978722,4,4.314715,100,0,1.003291,4.989186,1,1,0
1326467,0,192.168.100.148,61107,192.168.100.6,80,184878,1.855672,100,0,4,3.185274,100,0,0.187964,4.651586,1,0,0
1978734,1,192.168.100.149,42362,192.168.100.3,80,65340,0.177295,100,3.798814,1,4.049547,100,0.125873,0.3769,4.176032,1,1,1
3311887,0,192.168.100.148,5427,192.168.100.3,80,158959,0.646328,100,2.76998,4,3.68315,100,0,0.724999,4.17438,1,1,0
1543761,0,192.168.100.147,57620,192.168.100.7,80,140018,1.568474,85,0,4,2.716638,85,0,0.246921,3.635214,1,0,0
901916,0,192.168.100.150,34180,192.168.100.3,80,22482,1.79667,86,0,4,3.593264,86,0,0.446823,4.502366,1,0,0
3060844,0,192.168.100.147,34223,192.168.100.3,80,170066,1.37215,100,1.967123,4,3.907634,100,0,1.025208,4.880417,1,1,0
512091,1,192.168.100.150,16539,192.168.100.3,80,248464,0,100,0.178166,1,0.178166,100,0,5.612743,0.178166,1,0,1
822007,0,192.168.100.148,50508,192.168.100.6,80,204730,1.583573,100,0,4,2.739077,100,0,0.253494,3.786977,1,0,0
212197,1,192.168.100.148,62776,192.168.100.6,80,210720,0.008522,100,0,1,0.00492,100,0,0.137781,0.01968,1,0,1
1874246,1,192.168.100.149,56175,192.168.100.3,80,223005,0,55,0,3,0,100,0,0,0,1,1,1
907476,0,192.168.100.150,35324,192.168.100.3,80,28042,1.79652,100,0,4,3.59297,100,0,0.446824,4.500836,1,0,0
